id,percentage,nett_value,spa,comm,ren_id,sale_id,created_at,updated_at
259,100.0,651200.0,740000.0,9181.92,31,161,2017-04-29 09:10:40.401063,2017-04-29 09:10:40.439554
262,90.0,479476.8,581184.0,7662.04,8,163,2017-04-29 09:10:40.726252,2017-04-29 09:10:40.837416
263,10.0,53275.2,64576.0,851.34,36,163,2017-04-29 09:10:40.804966,2017-04-29 09:10:40.839104
264,90.0,547145.28,639936.0,8743.38,22,164,2017-04-29 09:10:40.928859,2017-04-29 09:10:41.044102
265,10.0,60793.92,71104.0,971.49,36,164,2017-04-29 09:10:41.006886,2017-04-29 09:10:41.046545
266,65.0,363882.87,425594.0,5814.85,22,165,2017-04-29 09:10:41.141244,2017-04-29 09:10:41.404711
267,25.0,139954.95,163690.0,2236.48,57,165,2017-04-29 09:10:41.255784,2017-04-29 09:10:41.411743
268,10.0,55981.98,65476.0,894.59,36,165,2017-04-29 09:10:41.348354,2017-04-29 09:10:41.418466
269,90.0,530216.1,620136.0,8472.85,30,166,2017-04-29 09:10:41.581488,2017-04-29 09:10:41.710874
270,10.0,58912.9,68904.0,941.43,36,166,2017-04-29 09:10:41.663205,2017-04-29 09:10:41.713018
273,90.0,770913.0,891126.0,12319.19,21,168,2017-04-29 09:10:42.074614,2017-04-29 09:10:42.230468
274,10.0,85657.0,99014.0,1368.8,36,168,2017-04-29 09:10:42.172763,2017-04-29 09:10:42.232641
275,90.0,519316.2,621936.0,8298.67,67,169,2017-04-29 09:10:42.325381,2017-04-29 09:10:42.560875
276,10.0,57701.8,69104.0,922.07,36,169,2017-04-29 09:10:42.463378,2017-04-29 09:10:42.562765
277,100.0,469200.0,520200.0,3519.12,31,170,2017-04-29 09:10:42.687262,2017-04-29 09:10:42.741602
278,65.0,394048.98,460876.0,6296.9,68,171,2017-04-29 09:10:42.832183,2017-04-29 09:10:43.063408
279,25.0,151557.3,177260.0,2421.89,22,171,2017-04-29 09:10:42.913538,2017-04-29 09:10:43.064874
280,10.0,60622.92,70904.0,968.75,36,171,2017-04-29 09:10:43.009192,2017-04-29 09:10:43.0663
281,75.0,352275.0,390532.5,2642.15,29,172,2017-04-29 09:10:43.162211,2017-04-29 09:10:43.292739
282,25.0,117425.0,130177.5,880.72,7,172,2017-04-29 09:10:43.247101,2017-04-29 09:10:43.29487
758,100.0,1145700.0,1273000.0,26923.95,18,93,2017-05-11 00:12:17.720137,2017-05-11 00:12:17.732878
285,50.0,414307.85,484570.0,6620.64,8,174,2017-04-29 09:10:43.598741,2017-04-29 09:10:43.913301
286,25.0,207153.93,242285.0,3310.32,70,174,2017-04-29 09:10:43.685287,2017-04-29 09:10:43.917726
287,12.5,103576.96,121142.5,1655.16,3,174,2017-04-29 09:10:43.769828,2017-04-29 09:10:43.919706
288,12.5,103576.96,121142.5,1655.16,4,174,2017-04-29 09:10:43.854062,2017-04-29 09:10:43.921664
289,50.0,294137.1,344020.0,4700.31,8,175,2017-04-29 09:10:44.013356,2017-04-29 09:10:44.231635
290,40.0,235309.68,275216.0,3760.25,54,175,2017-04-29 09:10:44.097748,2017-04-29 09:10:44.233553
291,10.0,58827.42,68804.0,940.06,36,175,2017-04-29 09:10:44.184699,2017-04-29 09:10:44.235558
292,100.0,450332.0,525800.0,4233.12,37,176,2017-04-29 09:10:44.322377,2017-04-29 09:10:44.364607
293,12.5,97569.38,114787.5,1559.16,4,177,2017-04-29 09:10:44.450161,2017-04-29 09:10:44.73732
294,12.5,97569.38,114787.5,1559.16,3,177,2017-04-29 09:10:44.530856,2017-04-29 09:10:44.738744
295,50.0,390277.5,459150.0,6236.63,71,177,2017-04-29 09:10:44.613257,2017-04-29 09:10:44.740288
296,25.0,195138.75,229575.0,3118.32,72,177,2017-04-29 09:10:44.692533,2017-04-29 09:10:44.741738
297,100.0,657360.0,747000.0,9268.78,31,178,2017-04-29 09:10:44.823943,2017-04-29 09:10:44.857919
298,50.0,402050.0,473000.0,6424.76,22,179,2017-04-29 09:10:44.942086,2017-04-29 09:10:45.227909
299,50.0,402050.0,473000.0,6424.76,73,179,2017-04-29 09:10:45.032818,2017-04-29 09:10:45.23148
300,100.0,748170.0,880200.0,11955.76,67,180,2017-04-29 09:10:45.429498,2017-04-29 09:10:45.582169
301,75.0,557366.25,655725.0,8906.71,74,181,2017-04-29 09:10:45.673283,2017-04-29 09:10:46.016593
302,25.0,185788.75,218575.0,2968.9,4,181,2017-04-29 09:10:45.761749,2017-04-29 09:10:46.020868
303,50.0,195140.0,221750.0,2201.18,75,182,2017-04-29 09:10:46.11349,2017-04-29 09:10:46.259877
304,50.0,195140.0,221750.0,2201.18,31,182,2017-04-29 09:10:46.209786,2017-04-29 09:10:46.261285
305,85.0,627997.0,738820.0,10035.39,57,183,2017-04-29 09:10:46.347842,2017-04-29 09:10:46.464402
306,15.0,110823.0,130380.0,1770.95,76,183,2017-04-29 09:10:46.428185,2017-04-29 09:10:46.465783
759,100.0,840600.0,934000.0,19754.1,18,92,2017-05-11 00:13:02.463541,2017-05-11 00:13:02.47377
307,85.0,617159.5,726070.0,9862.21,57,184,2017-04-29 09:10:46.548456,2017-04-29 09:10:46.662082
308,15.0,108910.5,128130.0,1740.39,76,184,2017-04-29 09:10:46.62961,2017-04-29 09:10:46.663507
309,100.0,788800.0,928000.0,12605.02,15,185,2017-04-29 09:10:46.74455,2017-04-29 09:10:46.774806
310,50.0,358402.5,421650.0,5727.27,15,186,2017-04-29 09:10:46.856516,2017-04-29 09:10:47.062411
311,25.0,179201.25,210825.0,2863.64,2,186,2017-04-29 09:10:46.937573,2017-04-29 09:10:47.064158
312,25.0,179201.25,210825.0,2863.64,28,186,2017-04-29 09:10:47.017467,2017-04-29 09:10:47.065801
313,50.0,234500.0,260000.0,1758.81,32,187,2017-04-29 09:10:47.158284,2017-04-29 09:10:47.285892
314,50.0,234500.0,260000.0,1758.81,77,187,2017-04-29 09:10:47.247809,2017-04-29 09:10:47.287435
315,50.0,230000.0,230000.0,1725.06,32,188,2017-04-29 09:10:47.371131,2017-04-29 09:10:47.604487
316,25.0,115000.0,115000.0,862.53,78,188,2017-04-29 09:10:47.452967,2017-04-29 09:10:47.606586
317,25.0,115000.0,115000.0,862.53,79,188,2017-04-29 09:10:47.548882,2017-04-29 09:10:47.611209
318,100.0,730320.0,859200.0,11670.51,22,189,2017-04-29 09:10:47.703353,2017-04-29 09:10:47.744318
319,75.0,609067.5,716550.0,9732.9,80,190,2017-04-29 09:10:47.833175,2017-04-29 09:10:48.039653
320,12.5,101511.25,119425.0,1622.15,1,190,2017-04-29 09:10:47.918022,2017-04-29 09:10:48.041237
321,12.5,101511.25,119425.0,1622.15,18,190,2017-04-29 09:10:47.999473,2017-04-29 09:10:48.042753
322,50.0,292854.6,342520.0,4679.82,36,191,2017-04-29 09:10:48.123413,2017-04-29 09:10:48.2574
323,50.0,292854.6,342520.0,4679.82,21,191,2017-04-29 09:10:48.209728,2017-04-29 09:10:48.258783
324,100.0,714340.0,840400.0,11415.15,67,192,2017-04-29 09:10:48.34052,2017-04-29 09:10:48.373157
325,100.0,809200.0,952000.0,12931.02,21,193,2017-04-29 09:10:48.461893,2017-04-29 09:10:48.500896
760,12.5,91608.75,107775.0,1463.907825,3,198,2017-05-11 00:14:07.554441,2017-05-11 00:14:07.561172
761,12.5,91608.75,107775.0,1463.907825,4,198,2017-05-11 00:14:07.568169,2017-05-11 00:14:07.574791
762,25.0,183217.5,215550.0,2927.81565,18,198,2017-05-11 00:14:07.580231,2017-05-11 00:14:07.584292
326,50.0,297854.5,342520.0,4759.71,21,194,2017-04-29 09:10:48.595653,2017-04-29 09:10:48.716758
327,50.0,297854.5,342520.0,4759.71,36,194,2017-04-29 09:10:48.678148,2017-04-29 09:10:48.718279
763,50.0,366435.0,431100.0,5855.6313,5,198,2017-05-11 00:14:07.58894,2017-05-11 00:14:07.592868
328,75.0,541110.0,636600.0,8646.94,81,195,2017-04-29 09:10:48.802914,2017-04-29 09:10:48.920656
329,25.0,180370.0,212200.0,2882.31,22,195,2017-04-29 09:10:48.881506,2017-04-29 09:10:48.922349
330,100.0,810390.0,953400.0,12950.03,27,196,2017-04-29 09:10:49.008247,2017-04-29 09:10:49.049905
331,100.0,818040.0,962400.0,13072.28,27,197,2017-04-29 09:10:49.13693,2017-04-29 09:10:49.257753
336,100.0,726920.0,855200.0,11616.18,82,199,2017-04-29 09:10:50.076584,2017-04-29 09:10:50.14635
337,50.0,315900.0,315900.0,2369.33,26,200,2017-04-29 09:10:50.250841,2017-04-29 09:10:50.374453
338,50.0,315900.0,315900.0,2369.33,39,200,2017-04-29 09:10:50.331967,2017-04-29 09:10:50.377374
339,90.0,528807.6,617436.0,8450.35,21,201,2017-04-29 09:10:50.459917,2017-04-29 09:10:50.760043
340,10.0,58756.4,68604.0,938.93,36,201,2017-04-29 09:10:50.539943,2017-04-29 09:10:50.76447
341,100.0,1203600.0,1107300.0,6788.3,7,202,2017-04-29 09:10:50.854921,2017-04-29 09:10:50.950302
342,50.0,401200.0,472000.0,6411.18,2,203,2017-04-29 09:10:51.042884,2017-04-29 09:10:51.276065
343,50.0,401200.0,472000.0,6411.18,28,203,2017-04-29 09:10:51.151971,2017-04-29 09:10:51.277972
344,100.0,459000.0,510000.0,3442.62,13,204,2017-04-29 09:10:51.383286,2017-04-29 09:10:51.45417
345,100.0,602632.0,702800.0,5664.74,37,205,2017-04-29 09:10:51.576211,2017-04-29 09:10:51.646933
346,100.0,482700.0,482700.0,3620.38,29,206,2017-04-29 09:10:51.741786,2017-04-29 09:10:51.826835
347,100.0,492932.0,574800.0,4633.56,37,207,2017-04-29 09:10:51.925575,2017-04-29 09:10:51.993792
350,62.5,428280.0,516000.0,6843.91,82,209,2017-04-29 09:10:52.360471,2017-04-29 09:10:52.509244
351,37.5,256968.0,309600.0,4106.35,72,209,2017-04-29 09:10:52.455341,2017-04-29 09:10:52.511592
352,100.0,585632.0,682800.0,5504.94,37,210,2017-04-29 09:10:52.656499,2017-04-29 09:10:52.713019
353,60.0,436305.0,513300.0,6972.15,8,211,2017-04-29 09:10:52.800803,2017-04-29 09:10:53.195225
354,15.0,109076.25,128325.0,1743.04,54,211,2017-04-29 09:10:52.89354,2017-04-29 09:10:53.196648
355,12.5,90896.88,106937.5,1452.53,3,211,2017-04-29 09:10:53.010453,2017-04-29 09:10:53.198359
356,12.5,90896.88,106937.5,1452.53,4,211,2017-04-29 09:10:53.107689,2017-04-29 09:10:53.20024
357,50.0,408850.0,481000.0,6533.42,2,212,2017-04-29 09:10:53.28727,2017-04-29 09:10:53.450944
358,50.0,408850.0,481000.0,6533.42,28,212,2017-04-29 09:10:53.373412,2017-04-29 09:10:53.459268
359,100.0,416132.0,487800.0,3911.64,37,213,2017-04-29 09:10:53.590191,2017-04-29 09:10:53.666864
360,50.0,375487.5,441750.0,6000.29,2,214,2017-04-29 09:10:53.758378,2017-04-29 09:10:53.933141
361,50.0,375487.5,441750.0,6000.29,28,214,2017-04-29 09:10:53.87455,2017-04-29 09:10:53.935078
362,50.0,200000.0,210000.0,1500.05,26,215,2017-04-29 09:10:54.032104,2017-04-29 09:10:54.186197
363,50.0,200000.0,210000.0,1500.05,83,215,2017-04-29 09:10:54.127778,2017-04-29 09:10:54.189779
364,50.0,229900.0,255400.0,1724.31,32,216,2017-04-29 09:10:54.331855,2017-04-29 09:10:54.475614
365,50.0,229900.0,255400.0,1724.31,7,216,2017-04-29 09:10:54.437192,2017-04-29 09:10:54.477797
766,50.0,241022.0,282400.0,2265.6068,7,423,2017-05-11 00:49:25.30285,2017-05-11 00:49:25.324253
767,50.0,241022.0,282400.0,2265.6068,102,423,2017-05-11 00:49:25.347433,2017-05-11 00:49:25.359263
366,50.0,229500.0,255000.0,1721.31,7,217,2017-04-29 09:10:54.564995,2017-04-29 09:10:54.69277
367,50.0,229500.0,255000.0,1721.31,84,217,2017-04-29 09:10:54.650192,2017-04-29 09:10:54.694355
368,100.0,704310.0,828600.0,11254.87,85,218,2017-04-29 09:10:54.776436,2017-04-29 09:10:54.813161
369,100.0,678511.0,849200.0,10842.61,85,219,2017-04-29 09:10:54.896796,2017-04-29 09:10:54.929974
370,50.0,240950.0,267750.0,1807.19,29,220,2017-04-29 09:10:55.017568,2017-04-29 09:10:55.157806
371,50.0,240950.0,267750.0,1807.19,24,220,2017-04-29 09:10:55.11254,2017-04-29 09:10:55.159568
372,25.0,116900.0,116900.0,876.78,50,221,2017-04-29 09:10:55.243145,2017-04-29 09:10:55.384175
373,75.0,350700.0,350700.0,2630.34,24,221,2017-04-29 09:10:55.329201,2017-04-29 09:10:55.386295
374,100.0,460500.0,460500.0,3453.87,24,222,2017-04-29 09:10:55.475378,2017-04-29 09:10:55.511211
375,100.0,460500.0,460500.0,3453.87,24,223,2017-04-29 09:10:55.595699,2017-04-29 09:10:55.627507
376,100.0,460500.0,460500.0,3453.87,24,224,2017-04-29 09:10:55.712317,2017-04-29 09:10:55.743792
383,100.0,392040.0,445500.0,4422.21,31,227,2017-04-29 09:10:56.580296,2017-04-29 09:10:56.621695
384,50.0,230000.0,230000.0,1725.06,39,228,2017-04-29 09:10:56.707601,2017-04-29 09:10:56.860063
385,50.0,230000.0,230000.0,1725.06,37,228,2017-04-29 09:10:56.797773,2017-04-29 09:10:56.862111
386,100.0,447532.0,523800.0,4206.8,37,229,2017-04-29 09:10:56.955851,2017-04-29 09:10:56.988751
387,100.0,1112409.0,1236010.0,17776.3,3,230,2017-04-29 09:10:57.07768,2017-04-29 09:10:57.124902
388,50.0,651735.0,1034500.0,15315.77,3,231,2017-04-29 09:10:57.218471,2017-04-29 09:10:57.397129
389,50.0,651735.0,1034500.0,15315.77,88,231,2017-04-29 09:10:57.331206,2017-04-29 09:10:57.400468
390,50.0,647325.0,1027500.0,15212.14,3,232,2017-04-29 09:10:57.497072,2017-04-29 09:10:57.676147
391,50.0,647325.0,1027500.0,15212.14,88,232,2017-04-29 09:10:57.604838,2017-04-29 09:10:57.679262
392,100.0,459000.0,510000.0,3442.62,13,233,2017-04-29 09:10:57.770679,2017-04-29 09:10:57.816654
393,12.5,129375.0,143750.0,3040.31,4,234,2017-04-29 09:10:57.90854,2017-04-29 09:10:58.136279
394,12.5,129375.0,143750.0,3040.31,3,234,2017-04-29 09:10:57.997233,2017-04-29 09:10:58.138096
395,75.0,776250.0,862500.0,18241.88,58,234,2017-04-29 09:10:58.088864,2017-04-29 09:10:58.140031
396,50.0,225616.0,263400.0,2120.79,37,235,2017-04-29 09:10:58.227423,2017-04-29 09:10:58.372499
397,50.0,225616.0,263400.0,2120.79,7,235,2017-04-29 09:10:58.323744,2017-04-29 09:10:58.375874
398,75.0,437820.0,512070.0,6996.36,67,236,2017-04-29 09:10:58.471957,2017-04-29 09:10:58.607818
399,25.0,145940.0,170690.0,2332.12,22,236,2017-04-29 09:10:58.558867,2017-04-29 09:10:58.609701
400,50.0,368432.5,433450.0,5887.55,63,237,2017-04-29 09:10:58.697965,2017-04-29 09:10:58.823909
401,50.0,368432.5,433450.0,5887.55,62,237,2017-04-29 09:10:58.779784,2017-04-29 09:10:58.825887
404,50.0,551950.0,551950.0,5188.33,26,239,2017-04-29 09:10:59.121255,2017-04-29 09:10:59.308972
405,50.0,551950.0,551950.0,5188.33,13,239,2017-04-29 09:10:59.207322,2017-04-29 09:10:59.312714
406,100.0,845580.0,994800.0,13512.37,80,240,2017-04-29 09:10:59.434563,2017-04-29 09:10:59.512436
407,100.0,771885.0,908100.0,12334.72,80,241,2017-04-29 09:10:59.705339,2017-04-29 09:10:59.777341
410,50.0,308244.6,360520.0,4925.75,54,243,2017-04-29 09:11:00.143731,2017-04-29 09:11:00.284702
411,50.0,308244.6,360520.0,4925.75,17,243,2017-04-29 09:11:00.229308,2017-04-29 09:11:00.287331
412,100.0,474032.0,553800.0,4455.9,37,244,2017-04-29 09:11:00.37814,2017-04-29 09:11:00.430717
413,50.0,617825.0,950500.0,14518.89,63,245,2017-04-29 09:11:00.519949,2017-04-29 09:11:00.660066
414,50.0,617825.0,950500.0,14518.89,36,245,2017-04-29 09:11:00.606777,2017-04-29 09:11:00.662344
415,50.0,668525.0,1028500.0,15710.34,63,246,2017-04-29 09:11:00.755784,2017-04-29 09:11:00.939487
416,50.0,668525.0,1028500.0,15710.34,36,246,2017-04-29 09:11:00.887581,2017-04-29 09:11:00.94205
417,50.0,685100.0,1054000.0,16099.85,63,247,2017-04-29 09:11:01.038324,2017-04-29 09:11:01.1966
418,50.0,685100.0,1054000.0,16099.85,36,247,2017-04-29 09:11:01.131689,2017-04-29 09:11:01.19887
419,75.0,333024.0,389100.0,3130.43,37,248,2017-04-29 09:11:01.292671,2017-04-29 09:11:01.462069
420,25.0,111008.0,129700.0,1043.48,90,248,2017-04-29 09:11:01.381397,2017-04-29 09:11:01.46689
421,100.0,748000.0,880000.0,11953.04,91,249,2017-04-29 09:11:01.572049,2017-04-29 09:11:01.629153
422,100.0,863100.0,959000.0,20282.85,30,250,2017-04-29 09:11:01.718574,2017-04-29 09:11:01.762696
425,43.8,362764.06,426781.25,5796.97,8,252,2017-04-29 09:11:02.097168,2017-04-29 09:11:02.359221
426,50.0,414587.5,487750.0,6625.11,93,252,2017-04-29 09:11:02.197434,2017-04-29 09:11:02.361456
427,6.3,51823.44,60968.75,828.14,62,252,2017-04-29 09:11:02.281821,2017-04-29 09:11:02.363566
428,37.5,209925.0,209925.0,1973.3,26,253,2017-04-29 09:11:02.4504,2017-04-29 09:11:02.660161
429,37.5,209925.0,209925.0,1973.3,60,253,2017-04-29 09:11:02.530892,2017-04-29 09:11:02.661707
430,25.0,139950.0,139950.0,1315.53,94,253,2017-04-29 09:11:02.615079,2017-04-29 09:11:02.663143
431,37.5,190282.5,211425.0,1788.66,26,254,2017-04-29 09:11:02.780746,2017-04-29 09:11:02.989068
432,37.5,190282.5,211425.0,1788.66,60,254,2017-04-29 09:11:02.8617,2017-04-29 09:11:02.990692
433,25.0,126855.0,140950.0,1192.44,94,254,2017-04-29 09:11:02.945739,2017-04-29 09:11:02.992548
434,62.5,489865.63,576312.5,7828.05,18,255,2017-04-29 09:11:03.073265,2017-04-29 09:11:03.272893
435,25.0,195946.25,230525.0,3131.22,87,255,2017-04-29 09:11:03.152063,2017-04-29 09:11:03.274633
436,12.5,97973.13,115262.5,1565.61,1,255,2017-04-29 09:11:03.232318,2017-04-29 09:11:03.276502
437,50.0,324280.0,368500.0,4572.35,31,256,2017-04-29 09:11:03.357522,2017-04-29 09:11:03.499427
438,50.0,324280.0,368500.0,4572.35,7,256,2017-04-29 09:11:03.451388,2017-04-29 09:11:03.501752
439,50.0,231660.0,257400.0,2177.6,26,257,2017-04-29 09:11:03.582609,2017-04-29 09:11:03.715125
440,50.0,231660.0,257400.0,2177.6,25,257,2017-04-29 09:11:03.674618,2017-04-29 09:11:03.717007
441,75.0,579551.25,681825.0,9261.23,15,258,2017-04-29 09:11:03.802845,2017-04-29 09:11:04.006555
442,12.5,96591.88,113637.5,1543.54,18,258,2017-04-29 09:11:03.882557,2017-04-29 09:11:04.007976
443,12.5,96591.88,113637.5,1543.54,1,258,2017-04-29 09:11:03.96778,2017-04-29 09:11:04.009566
444,100.0,449432.0,524800.0,4224.66,37,259,2017-04-29 09:11:04.089403,2017-04-29 09:11:04.129927
445,50.0,243316.0,283900.0,2287.17,90,260,2017-04-29 09:11:04.216771,2017-04-29 09:11:04.426554
446,25.0,121658.0,141950.0,1143.59,25,260,2017-04-29 09:11:04.30135,2017-04-29 09:11:04.427876
447,25.0,121658.0,141950.0,1143.59,75,260,2017-04-29 09:11:04.384205,2017-04-29 09:11:04.429202
448,100.0,481900.0,535500.0,3614.38,29,261,2017-04-29 09:11:04.507991,2017-04-29 09:11:04.539522
449,100.0,775455.0,912300.0,12391.77,53,262,2017-04-29 09:11:04.618214,2017-04-29 09:11:04.649873
450,100.0,741370.0,872200.0,11847.09,86,263,2017-04-29 09:11:04.729222,2017-04-29 09:11:04.76081
451,100.0,589232.0,686800.0,5538.78,75,264,2017-04-29 09:11:04.845006,2017-04-29 09:11:04.887736
452,75.0,345000.0,345000.0,2587.59,41,265,2017-04-29 09:11:04.970208,2017-04-29 09:11:05.08951
453,25.0,115000.0,115000.0,862.53,95,265,2017-04-29 09:11:05.054576,2017-04-29 09:11:05.090899
454,50.0,220666.0,257900.0,2074.26,96,266,2017-04-29 09:11:05.172962,2017-04-29 09:11:05.414377
455,37.5,165499.5,193425.0,1555.7,97,266,2017-04-29 09:11:05.262841,2017-04-29 09:11:05.416719
456,12.5,55166.5,64475.0,518.57,37,266,2017-04-29 09:11:05.351793,2017-04-29 09:11:05.419336
457,100.0,439532.0,513800.0,4131.6,90,267,2017-04-29 09:11:05.506987,2017-04-29 09:11:05.551421
458,100.0,463300.0,514300.0,3474.87,32,268,2017-04-29 09:11:05.642416,2017-04-29 09:11:05.700449
459,75.0,364299.0,425100.0,3424.41,37,269,2017-04-29 09:11:05.807624,2017-04-29 09:11:06.060258
460,12.5,60716.5,70850.0,570.74,75,269,2017-04-29 09:11:05.913348,2017-04-29 09:11:06.062859
461,12.5,60716.5,70850.0,570.74,25,269,2017-04-29 09:11:06.002714,2017-04-29 09:11:06.065647
462,50.0,414587.5,487750.0,6625.11,8,270,2017-04-29 09:11:06.155789,2017-04-29 09:11:06.29797
463,50.0,414587.5,487750.0,6625.11,93,270,2017-04-29 09:11:06.242898,2017-04-29 09:11:06.300134
464,100.0,755055.0,888300.0,12065.78,80,271,2017-04-29 09:11:06.390417,2017-04-29 09:11:06.442709
465,75.0,325599.0,380850.0,3060.63,37,272,2017-04-29 09:11:06.526678,2017-04-29 09:11:06.641919
466,25.0,108533.0,126950.0,1020.21,90,272,2017-04-29 09:11:06.606977,2017-04-29 09:11:06.643331
467,75.0,558768.75,657375.0,8929.12,21,273,2017-04-29 09:11:06.722725,2017-04-29 09:11:06.925886
468,12.5,93128.13,109562.5,1488.19,3,273,2017-04-29 09:11:06.800287,2017-04-29 09:11:06.927324
469,12.5,93128.13,109562.5,1488.19,4,273,2017-04-29 09:11:06.880688,2017-04-29 09:11:06.928694
475,50.0,228510.0,263900.0,2577.59,37,276,2017-04-29 09:11:07.51198,2017-04-29 09:11:07.642802
476,50.0,228510.0,263900.0,2577.59,89,276,2017-04-29 09:11:07.597511,2017-04-29 09:11:07.64482
477,50.0,229450.0,256450.0,1720.93,33,277,2017-04-29 09:11:07.732196,2017-04-29 09:11:07.861007
478,50.0,229450.0,256450.0,1720.93,83,277,2017-04-29 09:11:07.817123,2017-04-29 09:11:07.862979
479,100.0,801555.0,943000.0,12808.85,17,278,2017-04-29 09:11:07.949744,2017-04-29 09:11:07.988883
480,75.0,401420.25,486570.0,6414.7,76,279,2017-04-29 09:11:08.069056,2017-04-29 09:11:08.182951
481,25.0,133806.75,162190.0,2138.23,22,279,2017-04-29 09:11:08.146854,2017-04-29 09:11:08.184833
482,50.0,234500.0,260000.0,1758.81,13,280,2017-04-29 09:11:08.268468,2017-04-29 09:11:08.461112
483,25.0,117250.0,130000.0,879.41,26,280,2017-04-29 09:11:08.348156,2017-04-29 09:11:08.463183
484,25.0,117250.0,130000.0,879.41,38,280,2017-04-29 09:11:08.426045,2017-04-29 09:11:08.465143
488,50.0,240950.0,267750.0,1807.19,66,282,2017-04-29 09:11:08.866749,2017-04-29 09:11:09.065914
489,37.5,180712.5,200812.5,1355.39,29,282,2017-04-29 09:11:08.948008,2017-04-29 09:11:09.067854
490,12.5,60237.5,66937.5,451.8,7,282,2017-04-29 09:11:09.03041,2017-04-29 09:11:09.069338
491,100.0,836310.0,978140.0,13364.23,21,283,2017-04-29 09:11:09.152523,2017-04-29 09:11:09.199754
492,75.0,367950.0,408112.5,2759.72,32,284,2017-04-29 09:11:09.290863,2017-04-29 09:11:09.40687
493,25.0,122650.0,136037.5,919.91,7,284,2017-04-29 09:11:09.374271,2017-04-29 09:11:09.408415
494,100.0,401850.0,446500.0,2266.43,63,285,2017-04-29 09:11:09.487656,2017-04-29 09:11:09.522204
495,50.0,634400.0,976000.0,14908.4,3,286,2017-04-29 09:11:09.601194,2017-04-29 09:11:09.71197
496,50.0,634400.0,976000.0,14908.4,88,286,2017-04-29 09:11:09.678352,2017-04-29 09:11:09.713439
497,50.0,239600.0,265100.0,1797.06,75,287,2017-04-29 09:11:09.793439,2017-04-29 09:11:10.075484
498,25.0,119800.0,132550.0,898.53,32,287,2017-04-29 09:11:09.875718,2017-04-29 09:11:10.076923
499,12.5,59900.0,66275.0,449.27,31,287,2017-04-29 09:11:09.953619,2017-04-29 09:11:10.078343
500,12.5,59900.0,66275.0,449.27,41,287,2017-04-29 09:11:10.033648,2017-04-29 09:11:10.079762
501,100.0,703120.0,799000.0,9913.99,37,288,2017-04-29 09:11:10.160893,2017-04-29 09:11:10.208476
502,75.0,566610.0,666600.0,9054.43,15,289,2017-04-29 09:11:10.288149,2017-04-29 09:11:10.497783
503,12.5,94435.0,111100.0,1509.07,2,289,2017-04-29 09:11:10.366483,2017-04-29 09:11:10.499818
504,12.5,94435.0,111100.0,1509.07,28,289,2017-04-29 09:11:10.445331,2017-04-29 09:11:10.501633
505,100.0,717200.0,815000.0,10112.52,34,290,2017-04-29 09:11:10.584071,2017-04-29 09:11:10.622852
506,25.0,170280.0,193500.0,2400.95,13,291,2017-04-29 09:11:10.704064,2017-04-29 09:11:10.932668
507,50.0,340560.0,387000.0,4801.9,7,291,2017-04-29 09:11:10.811184,2017-04-29 09:11:10.934351
508,25.0,170280.0,193500.0,2400.95,36,291,2017-04-29 09:11:10.891838,2017-04-29 09:11:10.936024
509,90.0,559876.5,643536.0,8946.83,13,292,2017-04-29 09:11:11.019547,2017-04-29 09:11:11.14881
510,10.0,62208.5,71504.0,994.09,36,292,2017-04-29 09:11:11.102442,2017-04-29 09:11:11.150327
511,90.0,559876.5,643536.0,8946.83,13,293,2017-04-29 09:11:11.243,2017-04-29 09:11:11.413241
512,10.0,62208.5,71504.0,994.09,36,293,2017-04-29 09:11:11.34912,2017-04-29 09:11:11.415268
515,100.0,758455.0,892300.0,12120.11,86,295,2017-04-29 09:11:11.729596,2017-04-29 09:11:11.777319
516,100.0,771715.0,907900.0,12332.01,72,296,2017-04-29 09:11:11.875646,2017-04-29 09:11:11.915323
517,100.0,726920.0,855200.0,11616.18,86,297,2017-04-29 09:11:12.004541,2017-04-29 09:11:12.036468
518,100.0,810163.0,1006800.0,12946.4,15,298,2017-04-29 09:11:12.117883,2017-04-29 09:11:12.149241
519,50.0,407490.0,479400.0,6511.69,99,299,2017-04-29 09:11:12.239192,2017-04-29 09:11:12.365368
520,50.0,407490.0,479400.0,6511.69,54,299,2017-04-29 09:11:12.329905,2017-04-29 09:11:12.366807
524,100.0,550414.8,643760.0,8795.63,36,301,2017-04-29 09:11:12.745357,2017-04-29 09:11:12.778202
525,100.0,1166059.2,1534288.0,16441.43,27,302,2017-04-29 09:11:12.861435,2017-04-29 09:11:12.895223
526,75.0,544361.25,640425.0,8698.89,81,303,2017-04-29 09:11:12.981679,2017-04-29 09:11:13.193503
527,12.5,90726.88,106737.5,1449.82,76,303,2017-04-29 09:11:13.062428,2017-04-29 09:11:13.195067
528,12.5,90726.88,106737.5,1449.82,57,303,2017-04-29 09:11:13.14501,2017-04-29 09:11:13.196554
529,50.0,382627.5,450150.0,6114.39,99,304,2017-04-29 09:11:13.279978,2017-04-29 09:11:13.390999
530,50.0,382627.5,450150.0,6114.39,54,304,2017-04-29 09:11:13.358719,2017-04-29 09:11:13.39245
531,100.0,753355.0,886300.0,12038.61,72,305,2017-04-29 09:11:13.47792,2017-04-29 09:11:13.514553
532,50.0,206770.0,224750.0,2332.37,39,306,2017-04-29 09:11:13.593507,2017-04-29 09:11:13.826378
